"Bug ID","Issue Type","Summary","Product","Component","Assignee","Reporter","Version","Status","Resolution","Opened","Severity","Changed","Number of Comments"
257561,"DEFECT","Error deploing application","serverplugins","WildFly","ehsavoie","mcwolfmm",8.1,"NEW"," ---","2016-01-14 11:54:35","normal","2016-01-14 11:54:35",1
250931,"DEFECT","IllegalArgumentException: ProjectWebRootProvider must be found in project lookup: org.netbeans.modules.project.ui.convertor.ProjectConvertorFactory$ConvertorProject","web","CSS Preprocessors (SASS, LESS, ...)","tmysik","vriha",8.1,"VERIFIED","FIXED","2015-03-05 15:26:15","normal","2015-03-13 11:58:50",7
256809,"DEFECT","IDE should notify user about slow files and directories","cnd","Remote","vkvashin","vkvashin",8.1,"NEW"," ---","2015-11-26 12:20:14","normal","2016-09-02 22:05:57",2
269555,"ENHANCEMENT","Incomplete applciation configuration file generated","platform","Launchers&CLI","lfischmeistr","javydreamercsw",8.2,"NEW"," ---","2017-01-13 23:22:18","normal","2017-01-17 23:03:58",5
250179,"ENHANCEMENT","Formatting class with static enum will add a blank line","editor","Formatting & Indentation","dbalek","NwDx","8.0.2","NEW"," ---","2015-02-03 13:00:02","normal","2015-02-03 13:00:02",1
254275,"DEFECT","Don't work  syntax check and  input suggestion on Play2 development","third-party"," -- Other --","geertjan","DanjaKeiras","8.0.2","NEW"," ---","2015-08-11 13:56:18","normal","2015-08-14 12:23:32",2
267382,"DEFECT","Out of class function definition is not recognized under certain conditions","cnd","Code Model","petrk","petrk",8.2,"RESOLVED","FIXED","2016-08-01 17:14:25","normal","2016-08-23 01:55:22",5
268803,"DEFECT","provide proxy password via NetworkSettings","platform"," -- Other --","tstupka","tstupka","Dev","RESOLVED","FIXED","2016-11-03 13:38:34","normal","2016-11-13 02:53:07",7
255305,"ENHANCEMENT","Update reference to output jar when renaming project","java","Project","tzezula","jiriprox",8.1,"RESOLVED","DUPLICATE","2015-09-15 14:58:35","normal","2015-09-23 13:35:18",2
268051,"DEFECT","Netbeans loads the modules then disappears","installer","JDK bundle","lfischmeistr","jjm",8.1,"NEW"," ---","2016-09-15 20:24:45","normal","2016-09-15 20:24:45",1
271395,"DEFECT","OutOfMemoryError: Java heap space","platform","Filesystems","jhavlin","seba23571",8.1,"NEW"," ---","2017-08-29 10:16:22","normal","2018-05-07 22:11:59",2
252019,"DEFECT","Mark coccurrences doesn't mark a function","javascript","Editor","ppisl","ppisl",8.1,"RESOLVED","FIXED","2015-04-23 13:01:58","normal","2015-05-22 02:56:38",3
257897,"DEFECT","Regex search in any folder tree with an empty file fails","utilities","Search","jhavlin","peterkehl",8.2,"NEW"," ---","2016-02-09 00:03:32","normal","2016-02-18 00:16:44",2
251267,"DEFECT","System.err.println() - Out of Order","projects","Ant","tstupka","Alshaya","8.0.2","NEW"," ---","2015-03-18 18:57:43","normal","2015-06-04 14:00:27",3
257145,"DEFECT","Jpanel property window display","guibuilder","Code","issues","Tahaneytim","8.0.2","RESOLVED","DUPLICATE","2015-12-15 01:32:07","normal","2015-12-15 10:28:28",2
269891,"DEFECT","StackOverflowError at com.sun.tools.javac.code.Types.erasure","java","Compiler","dbalek","exceptions_reporter",8.2,"NEW"," ---","2017-02-21 16:24:42","normal","2017-02-21 16:24:44",2
250515,"DEFECT","False errors and wrong coloring of JS inside Jade","javascript","Jade","ppisl","vriha",8.1,"RESOLVED","INVALID","2015-02-19 07:54:05","normal","2015-02-27 17:04:06",5
249763,"DEFECT","ClassNotFoundException: org.netbeans.modules.debugger.jpda.projects.EditorContextImpl","debugger","Java","mentlicher","markiewb",8.1,"VERIFIED","FIXED","2015-01-12 22:48:48","normal","2015-02-02 14:33:20",8
253859,"DEFECT","'Use Is for Boolean Getters' not available","editor","Formatting & Indentation","dbalek","stwr",8.1,"RESOLVED","INVALID","2015-07-27 12:38:57","normal","2015-08-05 12:26:38",4
255641,"DEFECT","REST test client not showing resource nodes on Weblogic server","webservices","REST","mkuchtiak","anurag308","8.0.2","NEW"," ---","2015-10-01 09:38:36","normal","2015-10-01 14:17:09",2
262623,"ENHANCEMENT","Allow custom names for known SSH hosts","cnd","Terminalemulator","ilia","rniestroj",8.2,"NEW"," ---","2016-06-30 08:53:32","normal","2016-07-28 09:50:50",1
268387,"DEFECT","NetBeas is closing alone is there any solution for this?","ide","Code","issues","lucenajj","8.0.2","NEW"," ---","2016-10-06 18:22:53","normal","2016-10-06 18:22:57",2
258985,"DEFECT","RepositoryForBinaryQueryImpl.getJarMetaDataCoordinates() should cache its results","projects","Maven","tstupka","markiewb",8.1,"RESOLVED","FIXED","2016-04-23 14:35:02","normal","2016-07-10 20:53:06",4
267635,"DEFECT","valid ""for...of"" statement marked as error","javascript","Editor","ppisl","g.mann",8.1,"RESOLVED","FIXED","2016-08-18 17:29:01","normal","2016-08-30 11:32:52",2
252355,"DEFECT","Missing ojModule code completion","javascript","OJET","ppisl","vriha",8.1,"RESOLVED","FIXED","2015-05-12 07:56:56","normal","2016-03-16 17:48:09",7
258233,"DEFECT","IllegalArgumentException: URI has a fragment component","javascript","RequireJS","ppisl","exceptions_reporter",8.1,"NEW"," ---","2016-03-03 20:20:39","normal","2016-03-03 20:20:41",2
251603,"DEFECT","Stopped debugger, deadlock with unresponsive GUI","debugger","Java","mentlicher","everflux",8.1,"RESOLVED","FIXED","2015-04-02 21:10:35","normal","2015-04-04 05:16:30",6
257481,"DEFECT","Local Tasks update ToolTips only after reloading","connecteddeveloper","Task Dashboard","JPESKA","epdv",8.1,"RESOLVED","FIXED","2016-01-08 13:58:51","normal","2016-04-06 01:45:52",4
270227,"DEFECT","Button Browse Folder in New File without Project has no action.","ide","UI","issues","Howdy",8.2,"NEW"," ---","2017-03-28 10:54:06","normal","2017-03-28 10:54:11",2
250851,"DEFECT","NullPointerException at org.netbeans.modules.debugger.jpda.ui.BreakpointOutput.printValidityMessage","debugger","Java","mentlicher","ehsavoie",8.1,"RESOLVED","FIXED","2015-03-03 08:28:44","normal","2015-03-11 04:06:57",4
256729,"DEFECT","IllegalArgumentException: URI has a query component","javascript","RequireJS","ppisl","exceptions_reporter",8.1,"VERIFIED","FIXED","2015-11-22 17:03:19","normal","2016-02-03 12:57:37",5
269475,"DEFECT","attach debugger doesn't apply the existing filter on the processes list when you reopen netbeans","cnd","Debugger","mromashova","serban300","Dev","RESOLVED","FIXED","2017-01-02 09:31:46","normal","2017-04-13 10:51:54",4
250099,"DEFECT","Types are not marked in JsDoc when contains dot","javascript","Editor","ppisl","ppisl",8.1,"RESOLVED","FIXED","2015-01-29 16:28:56","normal","2015-01-31 07:57:46",3
254195,"ENHANCEMENT","Please add feature to instantly refactor tags without a shortcut","web","HTML Editor","mkristofic","ChrisLE",8.1,"CLOSED","INVALID","2015-08-07 10:33:24","normal","2018-02-15 17:15:56",5
267292,"DEFECT","Some remote VCS tests constantly fail for 38 builds","cnd","Remote VCS","alexvsimon","vkvashin",8.2,"VERIFIED","FIXED","2016-07-25 12:23:35","normal","2016-12-10 02:59:37",8
268723,"DEFECT","OutOfMemoryError: GC overhead limit exceeded","platform","Quick Search","jhavlin","SebastianZ",8.1,"NEW"," ---","2016-10-28 06:00:00","normal","2016-12-01 07:57:07",2
253443,"DEFECT","Wrong owning side of manytomany relationship via ""Entity classes from database""","javaee","Persistence","sj-nb","manu206","8.0.2","NEW"," ---","2015-07-13 16:06:33","normal","2015-07-13 16:06:33",1
255225,"DEFECT","org.openide.explorer.view.TreeView$ExplorerTree$GuardedActions.<init>: LowPerformance took 51234 ms.","web","HTML Project","tmysik","exceptions_reporter",8.0,"RESOLVED","FIXED","2015-09-11 14:43:32","normal","2015-09-15 01:24:06",5
262207,"DEFECT","Links in Output window don't work (compilation error hyperlinks don't work)","projects","Maven","tstupka","Yaytay",8.1,"NEW"," ---","2016-05-24 14:04:19","normal","2016-07-27 22:19:18",1
267971,"DEFECT","OutOfMemoryError: Java heap space","ide","Performance","thurka","baotoan.95",8.1,"RESOLVED","INCOMPLETE","2016-09-12 03:46:13","normal","2016-09-23 14:49:46",3
258569,"DEFECT","Lots of exceptions in IDE log: File does not exist: Can not download file /home/user/cnd4787066942391767581tmp","cnd","Remote","vkvashin","vkvashin",8.1,"RESOLVED","FIXED","2016-03-29 12:30:12","normal","2016-03-30 01:38:39",3
271315,"DEFECT","LowPerformance took 139107 ms.","javascript","Editor","ppisl","ekamphuis82",8.2,"NEW"," ---","2017-08-17 06:42:25","normal","2017-08-17 09:08:37",1
251939,"DEFECT","Clicking 'Browse' under Copy files from Sources Folder to another location closes Netbeans without warning","php","Project","tmysik","maikens",8.1,"RESOLVED","WORKSFORME","2015-04-19 19:42:17","normal","2015-04-20 07:21:55",2
257817,"DEFECT","DD api does not recognize web fragment 4.0 from servlet 4.0 spec","javaee","DD Editor","phejl","phejl",8.2,"NEW"," ---","2016-02-02 14:50:50","normal","2016-02-02 14:50:59",1
251187,"DEFECT","Ggogle chrome","ide","Code","issues","henri127","8.0.2","RESOLVED","INCOMPLETE","2015-03-15 10:45:36","normal","2015-03-16 19:43:13",2
257065,"DEFECT","OutOfMemoryError: GC overhead limit exceeded","java","Compiler","dbalek","vkvashin",8.1,"NEW"," ---","2015-12-09 07:28:32","normal","2015-12-09 10:47:12",3
269811,"DEFECT","Im not getting any more projects from TMC. I have completed all the assignments up to 47 and it has not given me 48,49 and all the other ones from 50 on to whatever is the last one for week three. Is there any way I can get the programs for Java week 3.","java","Beans","mkristofic","jacob_cromly",8.0,"RESOLVED","INVALID","2017-02-13 16:03:47","normal","2017-02-16 14:19:39",3
256313,"DEFECT","Triggered profiling point does not work","profiler","Engine","jis","jskrivanek",8.1,"VERIFIED","FIXED","2015-11-02 09:10:54","normal","2016-01-19 16:14:03",5
269059,"TASK","CND Help needs update for 8.2","cnd"," -- Other --","dgkwon","DimaZh",8.2,"NEW"," ---","2016-11-21 16:01:33","normal","2016-11-21 17:46:15",1
249683,"DEFECT","I18N: ""more..."" is hardcoded","java","Editor","dbalek","masaki","8.0.2","RESOLVED","FIXED","2015-01-08 00:59:09","normal","2015-03-13 03:14:55",3
253779,"DEFECT","Help does not work right on Options->Editor->Code Completion->Language:Java","editor","Options","mkristofic","MackSix",8.1,"RESOLVED","DUPLICATE","2015-07-25 07:54:02","normal","2015-07-27 12:13:24",2
255561,"ENHANCEMENT","Wrong color schema if use quote in sql","db","SQL Editor","lfischmeistr","h4kuna",8.1,"NEW"," ---","2015-09-25 10:29:00","normal","2015-09-26 19:22:40",2
262543,"DEFECT","[a11y] Not selected nodes in Explorer are not readable in high contrast screen mode","platform","Explorer","JPESKA","jkovalsky",8.1,"NEW"," ---","2016-06-23 09:01:41","normal","2016-06-23 09:01:52",1
268307,"DEFECT","There appears to be no setting/configuration which allows changing the font and/or font size of the ""Menu Bar""","ide","UI","issues","proj964",8.1,"NEW"," ---","2016-10-01 20:22:50","normal","2016-10-01 20:22:54",2
253027,"DEFECT","IllegalArgumentException: unmatched braces in the pattern at position 34","cnd","Code Completion","ilia","mguanir",8.0,"VERIFIED","FIXED","2015-06-16 15:31:43","normal","2017-04-24 19:19:04",9
258905,"DEFECT","IncompatibleClassChangeError: Implementing class","cnd","Terminalemulator","ilia","Murlika",8.2,"RESOLVED","FIXED","2016-04-19 12:12:14","normal","2016-05-30 15:23:22",9
271651,"DEFECT","Projects created isn't showing in the Projects folder anymore.When I restart Netbeans, the project name is displayed for a second in the project folder and then disappears. Please resolve this issue as I have been working on this for almost a year!","ide","Code","issues","Christine_Brills","8.0.2","NEW"," ---","2017-10-16 05:49:43","normal","2017-10-16 05:49:52",2
252275,"DEFECT","Breakpoints are ignored when debugging a binary in the current project","cnd","Debugger","henk89","kalle1","8.0.2","RESOLVED","INCOMPLETE","2015-05-06 21:20:41","normal","2015-08-07 12:19:48",2
258153,"DEFECT","OutOfMemoryError: GC overhead limit exceeded","java","Compiler","dbalek","exceptions_reporter",8.0,"NEW"," ---","2016-02-26 09:32:37","normal","2016-02-26 09:32:38",2
270899,"DEFECT","unable to resolve identifier","cnd","Toolchain","alexvsimon","vijer",8.2,"RESOLVED","INCOMPLETE","2017-06-17 03:17:26","normal","2017-07-31 17:23:52",5
251523,"DEFECT","Improve PHP samples","php","Code","tmysik","tmysik",8.1,"RESOLVED","FIXED","2015-03-31 08:32:23","normal","2015-04-01 11:42:35",5
257401,"ENHANCEMENT","Highlight matching angle brackets just like parentheses/brackets/curly braces","java","Editor","dbalek","lukas.eder",8.1,"NEW"," ---","2016-01-04 20:22:36","normal","2016-01-17 07:38:20",1
270147,"DEFECT","Typing ""make clean"" on an IDE-built project deletes shared libraries that were NOT built but just linked","cnd","Project","ilia","devel4astro",8.2,"NEW"," ---","2017-03-21 04:44:48","normal","2017-03-31 04:58:54",7
250771,"DEFECT","OutOfMemoryError: Java heap space","web","HTML Project","tmysik","exceptions_reporter",8.0,"RESOLVED","DUPLICATE","2015-02-27 15:25:15","normal","2015-02-27 15:30:32",3
250019,"DEFECT","NullPointerException at javax.swing.plaf.basic.BasicScrollPaneUI$Handler.mouseWheelMoved","platform","JDK Problems","anebuzelsky","gtzabari",8.1,"RESOLVED","DUPLICATE","2015-01-26 01:01:05","normal","2015-02-09 13:53:36",3
254115,"ENHANCEMENT","Submit a bug via a submit button and not on enter","connecteddeveloper","Bugzilla","tstupka","ChrisLE","8.0.2","NEW"," ---","2015-08-04 07:43:22","normal","2015-08-05 08:48:19",5
255897,"DEFECT","Profiler classes in CPU snapshot","profiler","Engine","thurka","thurka",7.4,"NEW"," ---","2015-10-13 11:18:24","normal","2016-09-01 13:25:30",2
267212,"DEFECT","Form Editor - F1 and Help->Contents opens different state of help when NetBeans starts","ide","UI","issues","rashmidixit",8.2,"NEW"," ---","2016-07-20 04:01:09","normal","2016-07-20 04:01:42",2
253363,"DEFECT","NetBeans encapsulates a field in the wrong way","java","Refactoring","ralphbenjamin","melmongiovi","8.0.2","RESOLVED","FIXED","2015-07-08 13:10:36","normal","2015-07-14 01:17:24",3
255145,"DEFECT","DebugTarget.cloneRecord() should clone arguments too","cnd","Debugger","henk89","henk89","8.0.2","RESOLVED","FIXED","2015-09-09 16:08:12","normal","2015-10-15 00:28:30",4
262093,"DEFECT","Use diamond operator is displayed for Java 6 project","java","Hints","sdedic","misterm",8.2,"RESOLVED","DUPLICATE","2016-05-17 14:16:48","normal","2016-05-26 11:30:12",2
267891,"DEFECT","Java formatting moves comma on a single line alone for multiple annotations","ide","Code","issues","zmirc",8.2,"NEW"," ---","2016-09-06 07:27:45","normal","2018-10-30 15:30:28",2
252611,"DEFECT","Watch on a C UNION not displaying properly","cnd","Debugger","henk89","r_evans",8.0,"RESOLVED","INCOMPLETE","2015-05-27 11:15:38","normal","2015-07-09 15:13:34",2
258489,"ENHANCEMENT","Join multicaret if multiple cursors are at same position","editor","Actions/Menu/Toolbar","mmetelka","jiriprox",8.2,"NEW"," ---","2016-03-22 14:54:52","normal","2016-04-09 11:33:13",3
271235,"DEFECT","AssertionError at edu.umd.cs.findbugs.classfile.analysis.ClassInfo.computeMethodsInCallOrder","java","FindBugs","phejl","alied","Dev","NEW"," ---","2017-08-04 21:14:13","normal","2018-03-01 21:44:28",4
251859,"DEFECT","Improve Web Service Client Exception dialog","webservices","Manager","jstola","jstola",8.1,"RESOLVED","FIXED","2015-04-15 14:53:52","normal","2015-04-16 09:26:47",2
257737,"DEFECT","OutOfMemoryError: GC overhead limit exceeded","php","Debugger","tmysik","dam660",8.1,"RESOLVED","WONTFIX","2016-01-28 14:18:59","normal","2016-06-21 14:34:21",3
270483,"DEFECT","OutOfMemoryError: Java heap space","cnd","Code Model","vv159170","mohammad.khodaei",7.4,"NEW"," ---","2017-04-25 11:19:30","normal","2017-04-25 14:00:46",2
256985,"DEFECT","C++ std::flush does not output to the debug window while debugger running 8.1 and 8.1(Beta)","cnd","Debugger","mromashova","speeltronics",8.1,"RESOLVED","WORKSFORME","2015-12-04 15:07:29","normal","2017-04-10 12:48:16",2
269731,"DEFECT","AssertionError: there must be \","cnd","Editor","vv159170","exceptions_reporter","Dev","RESOLVED","FIXED","2017-02-03 09:54:40","normal","2017-04-13 10:49:59",8
250355,"DEFECT","org.netbeans.editor.BaseTextUI.installUI: LowPerformance took 29272 ms.","editor"," -- Other --","mkristofic","exceptions_reporter",8.0,"RESOLVED","WONTFIX","2015-02-11 03:48:52","normal","2015-08-10 13:22:03",3
254451,"DEFECT","Slow RecursiveListener","editor","Parsing & Indexing","tzezula","exceptions_reporter",7.4,"RESOLVED","FIXED","2015-08-17 17:31:20","normal","2015-08-20 01:26:58",4
256233,"DEFECT","Process of opening projects - stopped at 50%","ide","Import Settings","theofanis","liderman",8.2,"NEW"," ---","2015-10-28 16:41:41","normal","2015-10-28 16:41:41",1
268979,"DEFECT","Netbeans 8.1 won't deploy application to Tomcat 8.","serverplugins","Tomcat","phejl","dcorner",8.1,"NEW"," ---","2016-11-14 18:28:46","normal","2016-11-15 07:10:34",1
249603,"DEFECT","org.netbeans.modules.masterfs.filebasedfs.utils.FSException: Cannot rename file SampleWebApp in D:/Farooq/centralogic_projects/GATE to HuHoKaAnalyzerAPI.","platform","Filesystems","jhavlin","exceptions_reporter",8.0,"NEW"," ---","2015-01-02 10:27:22","normal","2015-03-10 02:20:09",3
253699,"DEFECT","Improved support for OpenGL content in top components","platform","Window System","saubrecht","tdanard","8.0.2","NEW"," ---","2015-07-23 19:13:53","normal","2015-11-03 21:32:47",3
262463,"DEFECT","NullPointerException at org.netbeans.modules.search.project.AbstractProjectSearchScope.createSingleProjectSearchInfo","utilities","Code","jhavlin","Leperous",8.1,"NEW"," ---","2016-06-17 09:50:46","normal","2016-06-17 09:50:47",2
268227,"DEFECT","Awaitility ClassNotFoundExeption","platform","NB JUnit","theofanis","rsobies",8.1,"NEW"," ---","2016-09-27 09:52:54","normal","2016-09-28 08:57:59",2
252947,"DEFECT","NetBeans must help in fixing ""Broken platform"" error","javame","Project","rsvitanic","terje7601","8.0.2","RESOLVED","FIXED","2015-06-12 09:17:27","normal","2015-06-17 02:37:08",3
258825,"ENHANCEMENT","Sorting in navigator","java","Navigation","tzezula","legitalk",8.1,"NEW"," ---","2016-04-14 11:40:50","normal","2016-04-14 12:41:44",2
271571,"DEFECT","IllegalArgumentException at org.netbeans.api.java.source.ElementUtilities.enclosingTypeElementImpl","java","Refactoring","sdedic","exceptions_reporter",8.2,"NEW"," ---","2017-10-02 14:59:57","normal","2017-10-02 15:00:00",2
252195,"DEFECT","Sudo apt-get install netbeans should give newer version","installer","Debian","issues","Base",8.1,"NEW"," ---","2015-05-01 17:36:10","normal","2015-05-04 12:17:13",1
258073,"DEFECT","java.nio.file.InvalidPathException: Malformed input or input contains unmappable characters: /export/home/alsimon/tmp/framework/System-Library/Frameworks/ApplicationServices.framework/Frameworks/ATS.f","cnd","Remote","vkvashin","alexvsimon",8.2,"NEW"," ---","2016-02-20 07:29:10","normal","2016-07-20 20:57:19",2
251443,"DEFECT","NullPointerException: displayName attribute not specified for org.netbeans.modules.javascript2.editor.JsonLanguage","platform","Window System","saubrecht","vanob",8.0,"NEW"," ---","2015-03-26 16:23:32","normal","2015-03-26 16:23:34",2
270067,"DEFECT","NullPointerException at org.netbeans.libs.git.jgit.commands.ResetCommand.run","versioncontrol","Git","ovrabec","gbouzas",8.1,"NEW"," ---","2017-03-14 09:39:56","normal","2017-03-14 09:39:58",2
254787,"DEFECT","[81cat]Go to dialog does not reflect ""Bold Font"" highlighting for selected item.","java","Navigation","tzezula","manikantannaren",8.0,"RESOLVED","DUPLICATE","2015-08-27 14:59:31","normal","2015-08-27 16:31:45",9
256569,"DEFECT","Formatting for JSP escape mode is not remembering prior context [regression]","javaee","JSP","issues","brettryan",8.1,"NEW"," ---","2015-11-12 21:57:41","normal","2015-11-13 15:12:15",2
249939,"DEFECT","Editor text is scrambled, if I click letter ""q"" I get letter ""n""","editor","Painting & Printing","mmetelka","purcradc","8.0.2","NEW"," ---","2015-01-22 03:45:28","normal","2015-01-26 12:09:37",1
254035,"DEFECT","Netbeans 8.1 JavaEE beta installer critical error","installer","NBI","lfischmeistr","skygo",8.1,"RESOLVED","INVALID","2015-07-31 12:45:00","normal","2015-07-31 13:28:13",2
268563,"DEFECT","code templates insert a random template when pressing enter","php","Editor","tmysik","allanNB","Dev","RESOLVED","WORKSFORME","2016-10-17 15:50:45","normal","2016-10-18 11:43:55",2
253283,"DEFECT","""go to declaration"" fails with not-standard php extension (i.e. .phph , .phpo etc)","php","Editor","obrejla","boedociclon","8.0.2","RESOLVED","WORKSFORME","2015-07-02 08:08:16","normal","2015-07-31 11:27:47",9
259161,"DEFECT","NullPointerException at org.netbeans.modules.editor.lib2.document.UndoRedoDocumentEventResolver$SwingUndoRedoResolver.isUndoRedo","editor","Painting & Printing","mmetelka","zmirc",8.2,"RESOLVED","FIXED","2016-05-08 06:21:37","normal","2016-05-30 12:08:26",13
267811,"DEFECT","Cannot create new Zend (1) project","php","Zend","tmysik","mrpc",8.2,"RESOLVED","INVALID","2016-08-31 19:50:33","normal","2016-09-01 06:22:49",2
271907,"DEFECT","Text paste or Undo/Redo action with multiple views of the same document open causes other documents to scroll to common cursor","editor","Painting & Printing","mmetelka","bronius",8.2,"NEW"," ---","2017-12-11 15:31:23","normal","2017-12-11 15:31:23",1
252531,"DEFECT","Incorrect status of a request in Network Monitor","web","Inspection","jstola","jstola",8.1,"RESOLVED","FIXED","2015-05-21 13:24:30","normal","2015-05-22 02:56:51",3
258409,"DEFECT","Ctrl+Alt+F does wrong alignment","editor","Formatting & Indentation","dbalek","ale4349koc",8.1,"NEW"," ---","2016-03-17 01:45:35","normal","2016-03-17 13:36:37",1
270403,"DEFECT","/NetBeansProjects/../dist/gfdeploy/.. does not exist","javaee","EJB Project","dkonecny","dbtech8",8.2,"NEW"," ---","2017-04-14 14:57:27","normal","2017-04-14 14:57:27",1
251027,"DEFECT","Unable to auto load and format code after update netbean  .Process checking for external changes (suspended) .","javascript","Editor","ppisl","parag075","8.0.2","RESOLVED","DUPLICATE","2015-03-09 10:59:31","normal","2015-03-12 07:45:41",5
256905,"DEFECT","NullPointerException at org.netbeans.modules.debugger.jpda.EditorContextBridge$CompoundContextProvider.getImports","debugger","Java","mentlicher","Leperous",8.1,"NEW"," ---","2015-12-01 18:41:51","normal","2015-12-01 18:41:55",2
269651,"DEFECT","Size of safe delete dialog is too narrow","editor","Refactoring","sdedic",59968,8.2,"NEW"," ---","2017-01-26 06:29:58","normal","2017-01-26 06:29:58",1
250275,"DEFECT","IllegalArgumentException: Called DataObject.find on null","javaee","DD Editor","issues","iluvtr",8.0,"RESOLVED","WONTFIX","2015-02-06 15:33:39","normal","2016-07-07 08:55:51",3
254371,"DEFECT","""Scannig"" typo in ""Miscellaneous > Files"" options tab","java","Source","sdedic","jkovalsky",8.1,"RESOLVED","FIXED","2015-08-14 12:36:44","normal","2015-09-02 05:15:37",3
256153,"DEFECT","Dependecy sources are not downloaded","projects","Maven","tstupka","everflux",8.1,"RESOLVED","WORKSFORME","2015-10-24 16:56:26","normal","2015-10-24 18:34:21",2
268899,"DEFECT","The ""--xml"" option does not exist","php","Doctrine","tmysik","natanaelsimoes",8.2,"RESOLVED","FIXED","2016-11-08 22:46:07","normal","2016-12-03 14:07:30",8
253619,"DEFECT","NullPointerException at org.netbeans.modules.maven.api.execute.RunUtils.isCompileOnSaveEnabled","projects","Maven","tstupka","tstupka",8.1,"RESOLVED","FIXED","2015-07-21 14:13:58","normal","2015-07-23 01:14:08",4
255401,"DEFECT","Parameter file was not normalized [Was: Can't name new class]","php","Project","tmysik","bergmann",8.1,"RESOLVED","FIXED","2015-09-18 12:57:57","normal","2015-09-29 09:28:08",10
252867,"DEFECT","NullPointerException: The projectFile parameter cannot be null","web","Cordova","rsvitanic","exceptions_reporter",8.0,"RESOLVED","FIXED","2015-06-08 10:35:58","normal","2015-06-09 02:57:08",4
258745,"DEFECT","Multicaret: Shift-Tab does not work","editor","Actions/Menu/Toolbar","ralphbenjamin","markiewb",8.2,"RESOLVED","FIXED","2016-04-09 12:14:30","normal","2016-04-14 08:39:16",9
271491,"DEFECT","Uploading of new Plugin Version is not possible","updatecenters","Pluginportal","jpirek","dfranek","Dev","NEW"," ---","2017-09-17 16:38:05","normal","2017-09-18 16:48:42",2
252115,"DEFECT","Project specific formatting options can't be loaded from private.properties","javascript","Formatting & Indentation","rsvitanic","rsvitanic",8.1,"RESOLVED","WONTFIX","2015-04-27 14:35:18","normal","2015-04-28 13:09:57",2
257993,"DEFECT","NullPointerException at org.tmatesoft.svn.core.internal.db.SVNSqlJetStatement.parseProperties","versioncontrol","Subversion","ovrabec","carlos.gonzalez.netex",8.1,"NEW"," ---","2016-02-15 15:20:06","normal","2016-03-18 15:23:28",3
270739,"DEFECT","Voting for bugs doesn't work","www","Bugzilla","jpirek","velodiver",8.2,"NEW"," ---","2017-05-25 16:59:18","normal","2017-05-25 16:59:18",1
251363,"DEFECT","[dark] html-doc inline code unreadable","editor"," -- Other --","mkristofic","everflux",8.1,"NEW"," ---","2015-03-22 16:29:02","normal","2015-04-02 16:21:18",1
257241,"DEFECT","const keyword not properly indented","php","Formatting & Indentation","tmysik","pmaselkowski",8.2,"RESOLVED","FIXED","2015-12-21 10:32:04","normal","2016-03-31 01:42:45",9
269987,"DEFECT","Code completion offers deprecated methods","java","Editor","dbalek","jtulach","Dev","RESOLVED","FIXED","2017-03-05 05:01:55","normal","2017-03-10 02:55:19",5
250611,"ENHANCEMENT","Support builder style properties","platform","Html4j","jtulach","jtulach",8.1,"RESOLVED","FIXED","2015-02-22 12:25:20","normal","2015-11-05 22:39:55",5
254707,"DEFECT","""Score"" value in statistics of tutorial review assignments should ignore started tutorials","qa","Synergy","vriha","jkovalsky",8.1,"VERIFIED","FIXED","2015-08-25 12:17:23","normal","2015-08-27 08:57:04",5
256489,"DEFECT","No ""Grunt Tasks"" contextmenu for Gruntfile in subfolders","ide","UI","tmysik","PamTBaau",8.1,"RESOLVED","DUPLICATE","2015-11-10 09:46:16","normal","2015-11-11 07:20:32",2
262719,"DEFECT","ClassNotFoundException: Will not load class org.netbeans.modules.csl.spi.ParserResult arbitrarily from one of ModuleCL@43b5ffb3[org.netbeans.modules.csl.api] and ModuleCL@41f59f25[org.netbeans.modules","cnd","sh","jjancura","exceptions_reporter",8.2,"RESOLVED","DUPLICATE","2016-07-07 15:04:03","normal","2016-07-07 15:12:58",3
253203,"DEFECT","Generic self-type not suggested by autocomplete","java","Editor","dbalek","Leperous","8.0.2","RESOLVED","FIXED","2015-06-26 08:58:18","normal","2015-06-30 01:20:41",3
267731,"DEFECT","performance degradation on long run","ide","Code","issues","sombriks",8.1,"NEW"," ---","2016-08-28 06:24:08","normal","2016-08-28 06:24:13",2
271827,"DEFECT","Netbeans is unable to run debug if you change xdebug setting","php","Debugger","issues","Cruiser",8.2,"NEW"," ---","2017-11-18 21:07:50","normal","2017-11-18 21:07:50",1
252451,"DEFECT","AssertionError: Count should be 0 but time elapsed","javascript","Node.js","tmysik","tmysik",8.1,"RESOLVED","FIXED","2015-05-18 10:28:03","normal","2015-05-19 02:41:12",5
258329,"DEFECT","embedded browser: can't stop inspection by key short cut when browser window is positioned in the source code area","ide","Extbrowser","jstola","muellermi",8.1,"REOPENED"," ---","2016-03-11 13:32:13","normal","2016-03-11 14:36:05",4
251699,"DEFECT","Transition from not found to found item does not work.","utilities","Jump To","tzezula","tzezula",8.1,"RESOLVED","FIXED","2015-04-07 12:09:17","normal","2015-04-07 12:12:58",2
257577,"DEFECT","Running application from IDE fails, from commandline works","java","Project","tzezula","pwof",8.1,"NEW"," ---","2016-01-15 09:00:07","normal","2016-01-18 10:42:06",2
