Bug ID,Type,Summary,Product,Component,Assignee,Status,Resolution,QA Contact,Reporter,Triage Owner,Version,platform-rel,Opened,Severity,Updated,Closed,Number of Comments,Keywords,Root Cause,Regressions,Has Regression Range,Bug Interest,Crash Signature,category
1268560,defect,nightli browser warm thi websit allow reason lock thi websit may harm comput person inform comodo dn,Firefox,Untriaged,nobody,RESOLVED,INVALID,,robervillar,"Emma Humphries, Bugmaster ☕️🎸🧞‍♀️✨ (she/they) [:emceeaich] (UTC-8) needinfo? me",49 Branch, ---,28-04-2016 09:47,normal,28-04-2016 10:16,28-04-2016 17:16,3,, ---,, ---,,,"['PERFORMANCE', 'CONCURRENCY']"
1266458,defect,tsan data race objectgroup objectgroup,Core,JavaScript: GC,nobody,NEW, ---,,jseward,Jon Coppeard (:jonco),Trunk, ---,21-04-2016 09:20,normal,13-07-2016 12:34,,5,, ---,, ---,,,['CONCURRENCY']
1265005,defect,deadlock namespac mozilla,Core,mozglue,nobody,NEW, ---,,lassey,Mike Hommey [:glandium],unspecified, ---,15-04-2016 09:22,normal,06-04-2018 21:52,,6,, ---,, ---,,,['CONCURRENCY']
1262387,defect,race condit compositor gecko thread,Firefox for Android,General,nobody,NEW, ---,,chhsiao,Stefan Arentz [:st3fan],44 Branch, ---,06-04-2016 03:20,normal,07-04-2016 06:06,,4,, ---,, ---,,,['CONCURRENCY']
1266493,defect,tsan data race nspacman,Core,Networking,daniel,RESOLVED,FIXED,,jseward,Nhi Nguyen (:nhi),Trunk, ---,21-04-2016 10:46,normal,04-05-2016 02:59,04-05-2016 09:59,10,, ---,, ---,,,['CONCURRENCY']
1261344,defect,fix race condit state download object applic reput block occur,Toolkit,Downloads API,paolo.mozmail,RESOLVED,FIXED,,paolo.mozmail,Marco Bonardo [:mak],Trunk, ---,01-04-2016 06:02,normal,20-04-2016 02:56,20-04-2016 09:56,8,, ---,, ---,,,"['CONCURRENCY', 'CRASH']"
1266470,defect,tsan multipl data race jsfunction jsfunction jsfunction,Core,JavaScript: GC,jdemooij,RESOLVED,FIXED,,jseward,Jon Coppeard (:jonco),Trunk, ---,21-04-2016 09:52,normal,04-07-2016 15:04,04-07-2016 22:04,16,, ---,, ---,,,['CONCURRENCY']
1268501,defect,take gc lock caus sever slowdown,Core,JavaScript: GC,nobody,RESOLVED,FIXED,,hv1989,Jon Coppeard (:jonco),unspecified, ---,28-04-2016 07:29,normal,29-04-2016 15:02,29-04-2016 22:02,10,, ---,, ---,,,['CONCURRENCY']
1261735,defect,overhaul atom implement,Core,XPCOM,n.nethercote,RESOLVED,FIXED,,n.nethercote,Nathan Froyd [:froydnj],Trunk, ---,03-04-2016 17:51,normal,07-04-2016 03:03,07-04-2016 10:03,21,, ---,, ---,,,['CONCURRENCY']
1267610,defect,updat permiss notif pointer lock,Firefox,General,nobody,RESOLVED,DUPLICATE,,paolo.mozmail,Justin Dolske [:Dolske],Trunk, ---,26-04-2016 05:37,normal,05-07-2016 09:58,05-07-2016 16:58,2,, ---,, ---,,,"['SECURITY', 'CONCURRENCY']"
1252972,defect,show grey lock yellow warn ident box site user overridden cert block mix activ content,Firefox,General,nhnt11,VERIFIED,FIXED,,nhnt11,Justin Dolske [:Dolske],Trunk, ---,02-03-2016 11:35,normal,10-05-2016 09:11,04-03-2016 12:30,11,, ---,, ---,,,"['CONCURRENCY', 'CRASH', 'CLEAN']"
1260121,defect,markupview pseudo class lock indic appear underneath tree twisti,DevTools,Inspector,gl,RESOLVED,FIXED,,ntim.bugs,Gabriel [:gl] (ΦωΦ),48 Branch, ---,28-03-2016 07:09,normal,13-06-2018 10:27,01-04-2016 22:47,14,regression, ---,, ---,,,['CONCURRENCY']
1253111,defect,android upload record atom,Firefox for Android,Android Sync,gkruglov,RESOLVED,FIXED,,bugzilla,:Grisha Kruglov,unspecified, ---,02-03-2016 16:46,normal,12-10-2017 16:38,31-08-2016 13:56,67,, ---,, ---,,,['CONCURRENCY']
1253112,defect,io upload bookmark record atom,Firefox for iOS,Sync,sleroux,RESOLVED,FIXED,,bugzilla,:garvan,unspecified, ---,02-03-2016 16:47,normal,20-10-2016 10:51,02-09-2016 17:45,8,, ---,, ---,,,"['POLISH', 'CONCURRENCY']"
1253051,defect,desktop client upload record atom,Firefox,Sync,tchiovoloni,RESOLVED,FIXED,,bugzilla,Mark Hammond [:markh] [:mhammond],unspecified, ---,02-03-2016 14:18,normal,24-09-2018 14:24,13-09-2016 10:03,42,, ---,, ---,,,"['NETWORKING', 'CONCURRENCY']"
1253333,defect,race condit notifyfinish call mediamanag shut,Core,WebRTC: Audio/Video,rjesup,RESOLVED,FIXED,,rjesup,Jan-Ivar Bruaroey [:jib] (needinfo? me),Trunk, ---,03-03-2016 09:30,normal,08-03-2016 16:07,09-03-2016 00:07,6,, ---,, ---,,,['CONCURRENCY']
1254037,defect,meta track bug pointer lock api issu,Core,DOM: Core & HTML,nobody,NEW, ---,,xidorn+moz,Hsin-Yi Tsai [:hsinyi],unspecified, ---,07-03-2016 00:59,normal,27-04-2020 05:47,,3,meta, ---,, ---,,,"['CONCURRENCY', 'CLEAN']"
1259184,defect,throw error atom editor,DevTools,General,jsnajdr,RESOLVED,FIXED,,jsnajdr,Jan Honza Odvarko [:Honza] (always need-info? me),Trunk, ---,23-03-2016 12:29,normal,13-06-2018 10:21,31-03-2016 19:50,6,, ---,, ---,,,['CONCURRENCY']
1258183,defect,tsan data race canrecordbas,Toolkit,Telemetry,jseward,RESOLVED,FIXED,,jseward,Chris H-C :chutten,unspecified, ---,20-03-2016 03:53,normal,26-03-2017 16:47,09-06-2016 10:12,58,, ---,, ---,,,['CONCURRENCY']
1254935,defect,use signal handl lieu explicit bound check atom access,Core,JavaScript Engine: JIT,nobody,NEW, ---,,bbouvier,Steven DeTar [:sdetar],Trunk, ---,09-03-2016 02:51,normal,14-11-2016 23:16,,1,, ---,, ---,,,"['PERFORMANCE', 'USABILITY', 'CONCURRENCY', 'SECURITY']"
1254047,defect,pointer appear corner screen window exit pointer lock,Core,DOM: Core & HTML,nobody,NEW, ---,,xidorn+moz,Hsin-Yi Tsai [:hsinyi],unspecified, ---,07-03-2016 01:16,normal,13-03-2019 06:42,,1,, ---,, ---,,,"['USABILITY', 'CONCURRENCY']"
1254044,defect,undesir mous move event trigger enter exit pointer lock,Core,DOM: UI Events & Focus Handling,nobody,NEW, ---,,xidorn+moz,Hsin-Yi Tsai [:hsinyi],unspecified, ---,07-03-2016 01:11,S3,27-05-2020 01:00,,5,, ---,, ---,,,"['USABILITY', 'CLEAN', 'CONCURRENCY']"
1257013,defect,use readback synchron dxva textur,Core,Audio/Video: Playback,matt.woodrow,RESOLVED,FIXED,,matt.woodrow,Bryce Seager van Dyk (:bryce),Trunk, ---,15-03-2016 16:35,normal,26-09-2016 13:49,22-03-2016 11:18,35,, ---,, ---,,,"['PERFORMANCE', 'USABILITY', 'CONCURRENCY']"
1260891,defect,acquir releas lock destori protect valu,Core,JavaScript Engine,nfitzgerald,RESOLVED,FIXED,,nfitzgerald,Steven DeTar [:sdetar],unspecified, ---,30-03-2016 14:12,normal,01-04-2016 02:55,01-04-2016 09:55,6,, ---,, ---,,,"['CONCURRENCY', 'SECURITY']"
1254168,defect,createimagebitmap still decod synchron main thread,Core,Canvas: 2D,nobody,RESOLVED,DUPLICATE,,ash,Lee Salzman [:lsalzman],unspecified, ---,07-03-2016 08:45,normal,19-06-2017 00:54,19-06-2017 07:54,4,, ---,, ---,,,['CONCURRENCY']
1257063,defect,destruct runnabl insid lock taskqueu fail,Core,XPCOM,suro001,RESOLVED,FIXED,,suro001,Nathan Froyd [:froydnj],unspecified, ---,15-03-2016 19:33,normal,14-04-2016 01:29,18-03-2016 15:11,15,, ---,, ---,,,"['CONCURRENCY', 'CRASH']"
1260846,defect,lock bookmark sidebar doe work public fox addon,Firefox,Extension Compatibility,nobody,RESOLVED,WONTFIX,,jwilliams,Jorge Villalobos [:jorgev] (he/him),unspecified, ---,30-03-2016 12:17,normal,30-03-2016 15:15,30-03-2016 22:15,2,, ---,, ---,,,"['CONCURRENCY', 'POLISH']"
1257126,defect,clean slim atom,Core,XPCOM,n.nethercote,NEW, ---,,n.nethercote,Nathan Froyd [:froydnj],Trunk, ---,16-03-2016 02:51,normal,09-11-2018 12:43,,5,, ---,, ---,,,"['CLEAN', 'CONCURRENCY']"
1252959,defect,add tooltip lock icon task inspector,Taskcluster,UI,akshitadvlp,RESOLVED,FIXED,,sphink,,unspecified, ---,02-03-2016 10:50,normal,08-02-2019 13:22,17-03-2018 14:20,23,good-first-bug, ---,, ---,,,"['REGRESSION', 'CONCURRENCY', 'USABILITY']"
1252852,defect,android green lock remov abil distinguish ev first sight,Firefox for Android,Theme and Visual Design,nobody,RESOLVED,FIXED,,teamhydro55555,"Anthony Lam (:antlam) Find me, @antlam on Slack!",42 Branch, ---,02-03-2016 05:40,normal,15-04-2016 05:21,15-04-2016 12:21,8,, ---,, ---,,,"['CONCURRENCY', 'CLEAN']"
1261050,defect,race condit ensuresignalhandlersinstal,Core,JavaScript Engine,nobody,NEW, ---,,Ms2ger,Steven DeTar [:sdetar],unspecified, ---,31-03-2016 05:25,normal,31-03-2016 15:16,,2,, ---,, ---,,,['CONCURRENCY']
1253461,defect,tsan data race compact gc,Core,JavaScript: GC,jcoppeard,RESOLVED,FIXED,,terrence.d.cole,Jon Coppeard (:jonco),Trunk, ---,03-03-2016 16:18,normal,11-03-2016 07:57,11-03-2016 15:57,7,, ---,, ---,,,['CONCURRENCY']
1257354,defect,synchron issu long fp youtub video,Core,Audio/Video: Playback,nobody,RESOLVED,WORKSFORME,,laprade.p,Bryce Seager van Dyk (:bryce),45 Branch, ---,16-03-2016 15:34,normal,21-03-2016 04:05,21-03-2016 11:05,5,, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE']"
1255657,defect,write new client id file java befor gecko start prevent race condit js access client id,Firefox for Android,General,michael.l.comella,RESOLVED,FIXED,,michael.l.comella,Stefan Arentz [:st3fan],unspecified, ---,10-03-2016 17:59,normal,16-04-2016 21:23,14-04-2016 09:46,23,, ---,, ---,,,"['REGRESSION', 'NETWORKING', 'CONCURRENCY', 'SECURITY']"
1260835,defect,remov atom ok notequ timedout return string instead,Core,JavaScript Engine,lhansen,RESOLVED,FIXED,,lhansen,Steven DeTar [:sdetar],unspecified, ---,30-03-2016 11:27,normal,04-04-2016 17:37,04-04-2016 01:44,12,dev-doc-complete, ---,, ---,,,"['CLEAN', 'CONCURRENCY']"
1257379,defect,intermitt applic crash char assert failur assert failur lock null,Core,DOM: Service Workers,michal.novotny,RESOLVED,DUPLICATE,,kwierso,Jens Stutte [:jstutte],47 Branch, ---,16-03-2016 16:43,normal,17-03-2016 11:21,17-03-2016 15:49,4,intermittent-failure, ---,, ---,,,"['CRASH', 'CONCURRENCY', 'CRASH']"
1257186,defect,tsan data race getallockind,Core,JavaScript: GC,jcoppeard,RESOLVED,FIXED,,jseward,Jon Coppeard (:jonco),Trunk, ---,16-03-2016 07:17,normal,19-03-2016 08:41,19-03-2016 15:41,8,, ---,, ---,,,['CONCURRENCY']
1253478,defect,use atom asynctransactiontrack,Core,Graphics: Layers,sotaro.ikeda.g,RESOLVED,FIXED,,sotaro.ikeda.g,Jessie [:jbonisteel] pls NI,unspecified, ---,03-03-2016 17:32,normal,08-03-2016 16:07,09-03-2016 00:07,5,, ---,, ---,,,"['PERFORMANCE', 'USABILITY', 'CONCURRENCY']"
1260910,defect,renam atom futexwait futexwak atom wait wake,Core,JavaScript Engine,lhansen,RESOLVED,FIXED,,lhansen,Steven DeTar [:sdetar],unspecified, ---,30-03-2016 15:25,normal,04-04-2016 17:36,04-04-2016 01:44,14,dev-doc-complete, ---,, ---,,,"['CLEAN', 'CONCURRENCY']"
1261083,defect,tsan data race js,Core,JavaScript: GC,jcoppeard,RESOLVED,FIXED,,jseward,Jon Coppeard (:jonco),Trunk, ---,31-03-2016 08:07,normal,24-06-2016 13:38,24-06-2016 20:38,8,, ---,, ---,,,['CONCURRENCY']
1254195,defect,ux redesign pointer lock experi less intrus jar possibl,Firefox,General,nobody,NEW, ---,,hearcomestreble+bz,Justin Dolske [:Dolske],unspecified, ---,07-03-2016 10:02,normal,07-03-2016 10:02,,1,, ---,, ---,,,['CONCURRENCY']
1260764,defect,creat pollableev need lock,Core,Networking,mcmanus,RESOLVED,FIXED,,mcmanus,Nhi Nguyen (:nhi),unspecified, ---,30-03-2016 08:17,normal,01-04-2016 02:55,01-04-2016 09:55,6,, ---,, ---,,,['CONCURRENCY']
1253277,defect,gcanuseextrathread might want atom,Core,JavaScript Engine,nobody,NEW, ---,,Ms2ger,Steven DeTar [:sdetar],unspecified, ---,03-03-2016 08:13,normal,03-03-2016 08:13,,1,, ---,, ---,,,['CONCURRENCY']
1252859,defect,system uptim use passcod valid lock doe increment devic asleep,Firefox for iOS,General,sleroux,RESOLVED,FIXED,,sleroux,:garvan,unspecified, ---,02-03-2016 06:02,normal,03-03-2016 11:31,03-03-2016 14:46,5,, ---,, ---,,,"['PERFORMANCE', 'USABILITY', 'CONCURRENCY']"
1259497,defect,site save directori info synchron machin,Firefox,Sync,nobody,RESOLVED,INCOMPLETE,,human.peng,Mark Hammond [:markh] [:mhammond],46 Branch, ---,24-03-2016 10:12,normal,25-04-2016 15:52,25-04-2016 22:52,2,, ---,, ---,,,['CONCURRENCY']
1254744,defect,deal race condit buildbot job finish befor tc realiz start,Release Engineering,General,nobody,RESOLVED,FIXED,catlee,jlund,Chris AtLee [:catlee],other, ---,08-03-2016 15:22,normal,08-05-2018 15:19,09-08-2016 18:46,3,, ---,, ---,,,['CONCURRENCY']
1256987,defect,tsan data race,Toolkit,Storage,nobody,RESOLVED,FIXED,,jseward,Marco Bonardo [:mak],unspecified, ---,15-03-2016 15:09,normal,02-05-2016 03:59,02-05-2016 10:59,12,, ---,, ---,,,['CONCURRENCY']
1259185,defect,storag inspector caus browser lock,Firefox,Untriaged,nobody,RESOLVED,WORKSFORME,,shobson,"Emma Humphries, Bugmaster ☕️🎸🧞‍♀️✨ (she/they) [:emceeaich] (UTC-8) needinfo? me",46 Branch, ---,23-03-2016 12:29,normal,04-08-2016 19:15,03-08-2016 12:55,9,, ---,, ---,,,['CONCURRENCY']
1254649,defect,crash report race annot tabl,Toolkit,Crash Reporting,nobody,NEW, ---,,nfroyd,Gabriele Svelto [:gsvelto],unspecified, ---,08-03-2016 11:36,normal,16-05-2016 11:47,,2,, ---,, ---,,,"['CRASH', 'CONCURRENCY']"
1251755,defect,see pseudo lock markup view element select,DevTools,Inspector,jdescottes,RESOLVED,FIXED,,hholmes,Gabriel [:gl] (ΦωΦ),unspecified, ---,26-02-2016 14:14,normal,13-06-2018 10:27,08-03-2016 10:54,6,, ---,, ---,,,"['CONCURRENCY', 'USABILITY']"
1246695,defect,fix tart newtab race condit newtab chang,Testing,Talos,olivier,RESOLVED,FIXED,,olivier,Greg Mierzwinski [:sparky],Trunk, ---,08-02-2016 10:00,normal,25-02-2016 08:30,12-02-2016 14:21,28,regression, ---,, ---,,,"['CONCURRENCY', 'REGRESSION']"
1247513,defect,intermitt lock protocol code nativ method,Firefox for Android,Testing,gbrown,RESOLVED,WORKSFORME,,philringnalda,Geoff Brown [:gbrown],Trunk, ---,10-02-2016 19:33,normal,19-10-2016 13:53,19-10-2016 20:53,2,intermittent-failure, ---,, ---,,,"['CONCURRENCY', 'CRASH']"
1250189,defect,meta support atom write larg batch item,Firefox,Sync,rfkelly,RESOLVED,FIXED,,bugzilla,Mark Hammond [:markh] [:mhammond],unspecified, ---,22-02-2016 08:42,normal,24-09-2018 14:26,25-05-2018 01:26,82,meta, ---,, ---,,,"['PERFORMANCE', 'CONCURRENCY']"
1250996,defect,replac atomicop mfbt atom,Core,IPC,nobody,RESOLVED,DUPLICATE,,jld,Jed Davis [:jld] ⟨⏰|UTC-6⟩ ⟦he/him⟧,Trunk, ---,24-02-2016 11:22,normal,02-10-2018 13:44,02-10-2018 20:44,3,, ---,, ---,,,['CONCURRENCY']
1249036,defect,lock winutil,Core,Graphics,mchang,RESOLVED,FIXED,,mconley,Jessie [:jbonisteel] pls NI,unspecified, ---,17-02-2016 09:15,major,04-03-2016 16:44,01-03-2016 11:11,22,, ---,, ---,,,['CONCURRENCY']
1250553,defect,flyweb lock flywebmdnservic becaus access multipl thread,Core,Networking,kvijayan,RESOLVED,FIXED,,kvijayan,Nhi Nguyen (:nhi),unspecified, ---,23-02-2016 08:55,normal,24-02-2016 16:59,25-02-2016 00:59,3,, ---,, ---,,,"['CONCURRENCY', 'SECURITY']"
1245933,defect,access nj transact via mozilla lock ubuntu linux system,Core,JavaScript Engine,nobody,UNCONFIRMED, ---,,DGPickett,Steven DeTar [:sdetar],44 Branch, ---,04-02-2016 10:44,normal,05-02-2016 02:31,,1,, ---,, ---,,,"['SECURITY', 'CONCURRENCY']"
1248129,defect,releas directori lock befor databas connect close,Core,Storage: IndexedDB,nobody,RESOLVED,WORKSFORME,,jvarga,Jens Stutte [:jstutte],Trunk, ---,13-02-2016 02:56,normal,13-02-2016 03:31,13-02-2016 11:31,2,, ---,, ---,,,['CONCURRENCY']
1248550,defect,improv idl databas mainten lock,Core,Storage: IndexedDB,jvarga,RESOLVED,FIXED,,jvarga,Jens Stutte [:jstutte],Trunk, ---,16-02-2016 02:35,normal,19-04-2016 10:14,01-03-2016 23:28,27,, ---,, ---,,,['CONCURRENCY']
1248915,defect,tsan data race global,Core,Networking: Cache,honzab.moz,RESOLVED,FIXED,,jseward,Nhi Nguyen (:nhi),Trunk, ---,17-02-2016 03:39,normal,21-03-2016 07:40,21-03-2016 14:40,19,, ---,, ---,,,['CONCURRENCY']
1249957,task,lock account,Infrastructure & Operations,MOC: Service Requests,ludovic,RESOLVED,FIXED,lypulong,ogi,,unspecified, ---,21-02-2016 01:08,normal,21-02-2016 03:45,21-02-2016 11:45,5,, ---,, ---,,,['CONCURRENCY']
1247079,defect,horizont scroll tool bar lock,Firefox for Android,Toolbar,nobody,NEW, ---,,rbarker,Randall Barker [:rbarker],unspecified, ---,09-02-2016 14:11,normal,09-02-2016 14:11,,1,, ---,, ---,,,"['POLISH', 'USABILITY', 'CONCURRENCY']"
1246895,defect,atom oper throw rangeerror index,Core,JavaScript Engine,lhansen,RESOLVED,INVALID,,lhansen,Steven DeTar [:sdetar],unspecified, ---,09-02-2016 02:42,normal,10-02-2016 08:05,10-02-2016 16:05,2,, ---,, ---,,,['CONCURRENCY']
1247640,defect,send synchron messag caus draw issu restor session page,Firefox,Extension Compatibility,nobody,RESOLVED,WONTFIX,,ecfbugzilla,Jorge Villalobos [:jorgev] (he/him),Trunk, ---,11-02-2016 08:49,normal,25-08-2017 12:44,25-08-2017 19:44,2,, ---,, ---,,,['CONCURRENCY']
1248670,defect,synchron api,Core,JavaScript Engine,lhansen,RESOLVED,WONTFIX,,lhansen,Steven DeTar [:sdetar],unspecified, ---,16-02-2016 10:29,normal,24-03-2016 03:49,24-03-2016 10:32,7,, ---,, ---,,,"['CONCURRENCY', 'CLEAN']"
1245261,defect,use atom synchron gctriggerbyt,Core,JavaScript: GC,terrence.d.cole,RESOLVED,FIXED,,terrence.d.cole,Jon Coppeard (:jonco),Trunk, ---,02-02-2016 13:17,normal,10-02-2016 02:51,10-02-2016 10:51,8,, ---,, ---,,,"['PERFORMANCE', 'USABILITY', 'CONCURRENCY']"
1247338,defect,realli make atom constructor constexpr,Core,MFBT,nfroyd,RESOLVED,FIXED,,nfroyd,Nathan Froyd [:froydnj],unspecified, ---,10-02-2016 10:42,normal,19-02-2016 06:38,12-02-2016 14:22,6,, ---,, ---,,,['CONCURRENCY']
1247374,defect,make enum scroll origin instead use atom,Core,Layout,kats,RESOLVED,WONTFIX,,kats,Sean Voisen (:svoisen),Trunk, ---,10-02-2016 12:01,normal,22-03-2016 14:49,10-02-2016 20:08,2,, ---,, ---,,,"['POLISH', 'PERFORMANCE', 'USABILITY', 'CONCURRENCY']"
1250182,defect,add passcod lock multipl fail attempt prevent attack,Firefox for iOS,General,sleroux,RESOLVED,FIXED,,sleroux,:garvan,unspecified, ---,22-02-2016 08:16,normal,26-04-2016 05:21,29-02-2016 21:39,4,, ---,, ---,,,"['REGRESSION', 'CONCURRENCY', 'CRASH']"
1249711,defect,consid bug tb deadlock nssockettransportservic tbird,MailNews Core,Backend,nobody,NEW, ---,,rkent,,unspecified, ---,19-02-2016 10:32,normal,27-07-2016 05:20,,5,, ---,, ---,,,['CONCURRENCY']
1244806,defect,relat option synchron machin,Firefox,Sync,nobody,RESOLVED,WORKSFORME,,human.peng,Mark Hammond [:markh] [:mhammond],45 Branch, ---,01-02-2016 11:02,normal,12-02-2016 10:32,12-02-2016 18:32,3,, ---,, ---,,,['CONCURRENCY']
1245286,defect,tsan data race shellruntim,Core,JavaScript Engine,terrence.d.cole,RESOLVED,FIXED,,terrence.d.cole,Steven DeTar [:sdetar],Trunk, ---,02-02-2016 14:12,normal,04-02-2016 03:16,04-02-2016 11:16,3,, ---,, ---,,,['CONCURRENCY']
1247377,defect,add support concurr visual marker gecko,Core,Gecko Profiler,nobody,NEW, ---,,gw,Gerald Squelart [:gerald] (he/him),unspecified, ---,10-02-2016 12:05,normal,11-02-2016 08:47,,1,, ---,, ---,,,"['REGRESSION', 'PERFORMANCE', 'CONCURRENCY']"
1244022,defect,wrong mous messag cross lock icon,Firefox,Security,jonathan,VERIFIED,FIXED,silaghipaul,drno,Johann Hofmann [:johannh],46 Branch, ---,28-01-2016 23:20,normal,10-05-2016 09:13,24-03-2016 15:17,27,, ---,, ---,,,"['USABILITY', 'CONCURRENCY']"
1236109,defect,sync support synchron entiti resourc format,Webtools,Pontoon,poke,RESOLVED,FIXED,,poke,,Trunk, ---,31-12-2015 16:23,normal,26-01-2016 02:20,26-01-2016 10:20,2,, ---,, ---,,,"['PERFORMANCE', 'CONCURRENCY']"
1236509,defect,inconsist network panel connect secur display icon globe instead lock,DevTools,Netmonitor,ns19041997,RESOLVED,FIXED,,spenades,Jan Honza Odvarko [:Honza] (always need-info? me),unspecified, ---,04-01-2016 05:49,normal,22-05-2019 07:28,01-05-2019 21:59,12,"DevAdvocacy, good-first-bug", ---,, ---,,,"['NETWORKING', 'SECURITY', 'USABILITY', 'CONCURRENCY']"
1237950,defect,cpow deadlock child innerhtml setter,Core,DOM: Content Processes,nobody,RESOLVED,INCOMPLETE,,fbraun,Neha Kochar [:neha] (On Leave),unspecified, ---,08-01-2016 02:48,normal,20-04-2020 14:56,20-04-2020 21:56,13,, ---,, ---,,,['CONCURRENCY']
1238355,defect,lock,Thunderbird,Mail Window Front End,nobody,RESOLVED,WORKSFORME,,ephesians389,,38 Branch, ---,10-01-2016 05:17,critical,10-01-2016 11:42,10-01-2016 19:42,3,hang, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE']"
1239767,defect,period deadlock content process chrome process noscript,Core,IPC,nobody,RESOLVED,DUPLICATE,,dholbert,Jed Davis [:jld] ⟨⏰|UTC-6⟩ ⟦he/him⟧,Trunk, ---,14-01-2016 10:30,normal,02-02-2016 14:15,02-02-2016 21:56,12,, ---,, ---,,,"['CONCURRENCY', 'CLEAN']"
1237690,defect,deadlock nsappshel,Core,Widget: Android,jimnchen+bmo,RESOLVED,FIXED,,jimnchen+bmo,James Willcox (:snorp) (jwillcox@mozilla.com) (he/him),Trunk, ---,07-01-2016 10:39,normal,08-07-2016 18:09,14-01-2016 10:56,4,regression, ---,, ---,,,['CONCURRENCY']
1237068,defect,prevent lock screen docker imag,Testing,General,armenzg,RESOLVED,FIXED,,armenzg,Geoff Brown [:gbrown],unspecified, ---,05-01-2016 13:40,normal,08-01-2016 05:52,08-01-2016 13:52,10,, ---,, ---,,,['CONCURRENCY']
1241186,task,win synchron process,Infrastructure & Operations,RelOps: Puppet,mcornmesser,RESOLVED,FIXED,dustin,mcornmesser,,other, ---,20-01-2016 10:07,normal,02-05-2016 10:32,02-05-2016 17:32,3,, ---,, ---,,,['CONCURRENCY']
1239714,defect,messag sm app launch phone lock group thread shown correctli inbox,Core,Layout,nobody,RESOLVED,WONTFIX,,felash,Sean Voisen (:svoisen),unspecified, ---,14-01-2016 08:48,normal,17-02-2017 06:43,17-02-2017 14:43,5,, ---,, ---,,,['CONCURRENCY']
1241817,defect,intermitt assert failur lock null c,NSPR,NSPR,nobody,NEW, ---,,hikezoe.birchill,Kai Engert (:KaiE:),other, ---,22-01-2016 01:58,normal,22-01-2016 01:59,,1,intermittent-failure, ---,, ---,,,"['CRASH', 'CONCURRENCY', 'CRASH']"
1242895,defect,tsf forcibl commit composit dure tsf lock document fail commit composit make hidden composit string,Core,Widget: Win32,masayuki,RESOLVED,FIXED,,masayuki,Jim Mathies [:jimm],Trunk, ---,26-01-2016 02:00,normal,28-01-2016 03:29,28-01-2016 11:29,6,inputmethod, ---,, ---,,,"['CONCURRENCY', 'CRASH']"
1244247,defect,tsan data race sscriptsettingstlsiniti,Core,DOM: Core & HTML,tom,RESOLVED,FIXED,,terrence.d.cole,Hsin-Yi Tsai [:hsinyi],Trunk, ---,29-01-2016 12:03,normal,10-12-2019 09:05,15-10-2019 21:41,18,, ---,, ---,,,['CONCURRENCY']
1238721,task,lock account due new phone,Infrastructure & Operations,Infrastructure: LDAP,rtucker,RESOLVED,FIXED,jdow,nfitzgerald,,unspecified, ---,11-01-2016 12:47,normal,15-03-2016 11:25,15-03-2016 18:25,3,, ---,, ---,,,"['CONCURRENCY', 'REGRESSION']"
1244222,defect,race set toxpcomcallback content function,Core,DOM: Core & HTML,bholley,RESOLVED,FIXED,,bholley,Hsin-Yi Tsai [:hsinyi],unspecified, ---,29-01-2016 10:44,normal,13-03-2019 06:42,10-02-2016 10:51,17,, ---,, ---,,,"['CONCURRENCY', 'CLEAN']"
1241093,defect,lightn disabl caldav calendar password manag lock,Calendar,General,nobody,UNCONFIRMED, ---,,allo,,unspecified, ---,20-01-2016 04:46,normal,27-08-2018 09:02,,6,, ---,, ---,,,"['SECURITY', 'POLISH', 'CONCURRENCY']"
1239598,defect,potenti deadlock detect mediasystemresourcemanag mediacodecproxi,Core,Audio/Video: Playback,sotaro.ikeda.g,RESOLVED,FIXED,,suro001,Bryce Seager van Dyk (:bryce),unspecified, ---,13-01-2016 22:25,normal,18-01-2016 05:27,18-01-2016 13:27,18,, ---,, ---,,,['CONCURRENCY']
1240657,defect,fastermak race condit lead miss manifest entri,Firefox Build System,General,mh+mozilla,RESOLVED,FIXED,,mh+mozilla,Ricky Stewart,unspecified, ---,18-01-2016 21:47,normal,02-03-2018 12:12,20-01-2016 14:44,4,, ---,, ---,,,['CONCURRENCY']
1237374,defect,googl app calendar schedul appear thunderbird open footer appear inform synchron event x limit event,Calendar,General,nobody,RESOLVED,INCOMPLETE,,ricardo.aragao,,Lightning 4.0.4.1, ---,06-01-2016 11:37,normal,30-04-2017 12:23,30-04-2017 19:23,7,, ---,, ---,,,['CONCURRENCY']
1244546,defect,mous cursor teleport screen corner use pointer lock api gdk scale,Core,Widget: Gtk,xidorn+moz,RESOLVED,FIXED,,another.code.996,Martin Stránský [:stransky],44 Branch, ---,31-01-2016 09:02,normal,12-03-2016 12:29,12-03-2016 20:29,24,, ---,, ---,,,"['USABILITY', 'PERFORMANCE', 'CONCURRENCY', 'CLEAN']"
1241823,defect,synchron work use develop edit window,Firefox for iOS,Sync,nobody,RESOLVED,INCOMPLETE,,nikolay.penchev92,:garvan,unspecified, ---,22-01-2016 02:25,normal,22-01-2016 07:54,22-01-2016 15:54,1,, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE', 'USABILITY']"
